Severity;Name;Vulnerability_url;Package;Versions;CVE;GitHub Advisory;GitHub Commit;GitHub Release;GitHub Release Tag;GitHub Additional Information;GitHub PR;GitHub Issue;NVD
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-451465;ansible;[,1.6.6);CVE-2014-3498;;https://github.com/ansible/ansible/commit/8ed6350e65c82292a631f08845dfaacffe7f07f5;;;;;;
H;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-451300;django;[1.11.0,1.11.22),[2.1.0,2.1.10),[2.2.0,2.2.3);CVE-2019-12781;;https://github.com/django/django/commit/54d0f5e62f54c29a12dd96f44bacd810cbe03ac8;;;;;;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-KNACK-450215;knack;[,0.5.2);;;;https://github.com/Microsoft/knack/releases/tag/v0.5.2;;;https://github.com/microsoft/knack/pull/137;https://github.com/microsoft/knack/issues/136;
H;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-TWISTED-449939;twisted;[,19.7.0);CVE-2019-12855;;;;;;https://github.com/twisted/twisted/pull/1147;;
H;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-CHERRYPY-449897;cherrypy;[ ,2.2.1);CVE-2006-0847;;https://github.com/cherrypy/cherrypy/commit/7e6187ee19a90ebe7f8597296bfa942cd1eb1864;;;;;;
H;Improper Input Validation;https://snyk.io/vuln/SNYK-PYTHON-TWISTED-449615;twisted;[ ,19.2.1);CVE-2019-12387;;https://github.com/twisted/twisted/commit/6c61fc4503ae39ab8ecee52d10f10ee2c371d7e2;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-174932;ansible;[2.5.0,2.8.1);CVE-2019-10156;;;;;;https://github.com/ansible/ansible/pull/57188;;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-SALT-174927;salt;[,0.17.1);CVE-2013-4436;;;;;;https://github.com/saltstack/salt/pull/7356;;https://nvd.nist.gov/vuln/detail/CVE-2013-4436
L;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-174885;django;[1.11.0,1.11.21),[2.1.0,2.1.9),[2.2.0, 2.2.2);CVE-2019-12308;;https://github.com/django/django/commit/afddabf8428ddc89a332f7a78d0d21eaf2b5a673;;;;;;
H;XML External Entity (XXE) Injection;https://snyk.io/vuln/SNYK-PYTHON-SCRAPY-174817;scrapy;[,0.24.0);;;https://github.com/scrapy/scrapy/pull/676/commits/43217fd698135b4795d191f8a935f3ba0b869c54;;;;https://github.com/scrapy/scrapy/pull/676;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-SCAPY-174816;scapy;[,2.4.1);;;https://github.com/secdev/scapy/commit/905c80d6ed435477224c53de8850f763b04d495d;;;;;;
M;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-DJOSER-174565;djoser;[,1.5.1);;;https://github.com/sunscrapers/djoser/commit/fcd20f302fd1d5d37319b42094ad070f17ed36cc;;;;;https://github.com/sunscrapers/djoser/issues/366;
H;Arbitrary Command Execution;https://snyk.io/vuln/SNYK-PYTHON-PYXDG-174562;pyxdg;[,0.26);CVE-2019-12761;;;;;;;;
M;Cryptographic Issue;https://snyk.io/vuln/SNYK-PYTHON-DJANGOCA-174566;django-ca;[,1.10.0);;;https://github.com/mathiasertl/django-ca/commit/188ec93057b1eebf0bc02056006eabd052f3aad5;;;;;;
H;Buffer Overflow;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-451636;tensorflow;[1.5.0, 1.7.1);CVE-2018-8825;;https://github.com/tensorflow/tensorflow/commit/41335abb46f80ca644b5738550daef6136ba5476;;;;;;
H;Remote Code Execution;https://snyk.io/vuln/SNYK-PYTHON-NOTEBOOK-174526;notebook;[,5.4.1);CVE-2018-8768;;;;;;;;
H;Arbitrary File Overwrite;https://snyk.io/vuln/SNYK-PYTHON-MERCURIAL-174511;mercurial;[,4.9);CVE-2019-3902;;;;;;;;
H;Improper Certificate Validation;https://snyk.io/vuln/SNYK-PYTHON-URLLIB3-174464;urllib3;[,1.24.2);CVE-2019-11324;;;;;;;;
H;CRLF injection;https://snyk.io/vuln/SNYK-PYTHON-URLLIB3-174323;urllib3;[,1.24.3);CVE-2019-11236;;https://github.com/urllib3/urllib3/commit/5d523706c7b03f947dc50a7e783758a2bfff0532;;;;https://github.com/urllib3/urllib3/pull/1487;https://github.com/urllib3/urllib3/issues/1553;
M;Cross-site Request Forgery (CSRF);https://snyk.io/vuln/SNYK-PYTHON-APACHEAIRFLOW-174175;apache-airflow;[,1.10.3);CVE-2019-0229;;;;;;;;
M;Sandbox Escape;https://snyk.io/vuln/SNYK-PYTHON-JINJA2-174126;jinja2;[,2.10.1);CVE-2019-10906;;;;;;;;
M;Open Redirect;https://snyk.io/vuln/SNYK-PYTHON-NOTEBOOK-174114;notebook;[,5.7.8);CVE-2019-10255;;;;;;;;
H;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-SPLUNKSDK-174097;splunk-sdk;[,1.6.6);CVE-2019-5729;;https://github.com/splunk/splunk-sdk-python/commit/35ca7747b5eb327723a42053f57ea960c15892ce;;;;https://github.com/splunk/splunk-sdk-python/pull/233;;
L;Insecure Defaults;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLERUNNER-174098;ansible-runner;[,1.3.1);;;https://github.com/ansible/ansible-runner/commit/dd2e549c6aadca4fb4f2cde11f1d4dca4b98964f;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-NOTEBOOK-174029;notebook;[,5.7.7);CVE-2019-10255;;https://github.com/jupyter/notebook/commit/08c4c898182edbe97aadef1815cce50448f975cb;;;;;;
M;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-174009;ansible;[2.5.0, 2.5.15),[2.6.0, 2.6.14),[2.7.0, 2.7.8);CVE-2019-3828;;;;;;https://github.com/ansible/ansible/pull/52133;;
H;Remote Code Execution (RCE);https://snyk.io/vuln/SNYK-PYTHON-IPYCACHE-173995;ipycache;[0,];CVE-2019-7539;;;;;;;https://github.com/rossant/ipycache/issues/47;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-APACHEAIRFLOW-173993;apache-airflow;[,1.10.3);CVE-2019-0216;;;;;;;;
H;Improper Access Control;https://snyk.io/vuln/SNYK-PYTHON-MYSQLCONNECTORPYTHON-173986;mysql-connector-python;[,8.0.14);CVE-2019-2435;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2019-2435
M;CRLF Injection;https://snyk.io/vuln/SNYK-PYTHON-PYPISERVER-173983;pypiserver;[,1.2.6);;;https://github.com/pypiserver/pypiserver/commit/1375a67c55a9b8d4619df30d2a1c0b239d7357e6;;;;;https://github.com/pypiserver/pypiserver/issues/237;
M;Insecure Defaults;https://snyk.io/vuln/SNYK-PYTHON-NEUTRON-173777;neutron;[,1.10.8),[,11.0.7),[12.0.0,12.0.6),[13.0.0,13.0.3);CVE-2019-9735;;;;;;;;
M;Cross-site Inclusion;https://snyk.io/vuln/SNYK-PYTHON-NOTEBOOK-173774;notebook;[,5.7.6);CVE-2019-9644;;https://github.com/jupyter/notebook/commit/bfaa61385729ed4fb453863053f9a79141f01119;;;;;;
M;Race Condition;https://snyk.io/vuln/SNYK-PYTHON-WEBARGS-173773;webargs;[,5.1.3);CVE-2019-9710;;;;;;;https://github.com/marshmallow-code/webargs/issues/371;
H;Integer Overflow;https://snyk.io/vuln/SNYK-PYTHON-PROTOBUF-472377;protobuf;[,3.4.0);CVE-2015-5237;;;;;;;https://github.com/protocolbuffers/protobuf/issues/760;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-APACHEAIRFLOW-173740;apache-airflow;[,1.10.2);CVE-2018-20244;;;;;;;;
H;SQL Injection;https://snyk.io/vuln/SNYK-PYTHON-SQLALCHEMY-173678;sqlalchemy;[,1.2.18);CVE-2019-7164;;;;;;;https://github.com/sqlalchemy/sqlalchemy/issues/4473;
M;Uncontrolled Memory Consumption;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-173679;django;[1.11.0,1.11.19),[2.0.0,2.0.11),[2.1.0,2.1.6);CVE-2019-6975;;https://github.com/django/django/commit/40cd19055773705301c3428ed5e08a036d2091f3;;;;;;
H;Arbitrary Code Injection;https://snyk.io/vuln/SNYK-PYTHON-AIOXMPP-73648;aioxmpp;[,0.10.3);CVE-2019-1000007;;https://github.com/horazont/aioxmpp/commit/29ff0838a40f58efe30a4bbcea95aa8dab7da475;;;;https://github.com/horazont/aioxmpp/pull/268;;
M;User Impersonation;https://snyk.io/vuln/SNYK-PYTHON-PYSPARK-73649;pyspark;[,2.2.3),[2.3.0, 2.3.2);CVE-2018-11760;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-COLANDER-73636;colander;[,1.7.0);CVE-2017-18361;;https://github.com/Pylons/colander/commit/98805557c10ab5ff3016ed09aa2d48c49b9df40b;;;;https://github.com/Pylons/colander/pull/323;https://github.com/Pylons/colander/issues/290;
H;Improper Input Validation;https://snyk.io/vuln/SNYK-PYTHON-PYTHONGNUPG-73633;python-gnupg;[,0.4.4);CVE-2019-6690;;https://github.com/vsajip/python-gnupg/commit/3003b654ca1c29b0510a54b9848571b3ad57df19#diff-88b99bb28683bd5b7e3a204826ead112;;;;;;
M;CRLF Injection;https://snyk.io/vuln/SNYK-PYTHON-PYPISERVER-73607;pypiserver;[,1.2.6);CVE-2019-6802;;https://github.com/pypiserver/pypiserver/commit/2caabfd5aa57ff03df5dd65f1b1823cf6639bdc8;;;;;https://github.com/pypiserver/pypiserver/issues/237;
H;Improper Certificate Validation;https://snyk.io/vuln/SNYK-PYTHON-APACHEAIRFLOW-73597;apache-airflow;[,1.10.1);CVE-2018-20245;;;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-APACHEAIRFLOW-73596;apache-airflow;[1.8.2, 1.9.0);CVE-2017-17836;;;;;;;;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-NUMPY-73513;numpy;[0,1.16.3);CVE-2019-6446;;https://github.com/numpy/numpy/commit/89b688732b37616c9d26623f81aaee1703c30ffb;;;;https://github.com/numpy/numpy/pull/13359;https://github.com/numpy/numpy/issues/12759;
M;Content Spoofing;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-72888;django;[,1.11.18),[2.0.0, 2.0.10),[2.1.0, 2.1.5);CVE-2019-3498;;https://github.com/django/django/commit/1ecc0a395;;;;;;
H;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-DJOSER-72874;djoser;[,1.3.2);;;https://github.com/sunscrapers/djoser/commit/73b84926d9566df12d48245b06c5d5c986bbb272;;;;;https://github.com/sunscrapers/djoser/issues/303;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-MSGPACK-72872;msgpack;[,0.6.0);;;https://github.com/msgpack/msgpack-python/commit/3b80233592674d18c8db7a62fa56504a5a285296;;;;https://github.com/msgpack/msgpack-python/pull/319;;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PYKMIP-72725;pykmip;[,0.8.0);CVE-2018-1000872;;https://github.com/OpenKMIP/PyKMIP/commit/06c960236bcaf6717fc5cf66cf8b5179804c5a05;;;;;https://github.com/OpenKMIP/PyKMIP/issues/430;
M;Cross-site Request Forgery (CSRF);https://snyk.io/vuln/SNYK-PYTHON-LUIGI-72726;luigi;[2.3.3,2.8.0);CVE-2018-1000843;;https://github.com/spotify/luigi/commit/06e3d9163c36f347cef09d9442aff55a10660f31;;;;;;
M;Insufficient Session Expiration;https://snyk.io/vuln/SNYK-PYTHON-AIOHTTPSESSION-72728;aiohttp-session;[,2.7.0);CVE-2018-1000814;;https://github.com/aio-libs/aiohttp-session/commit/1b356f01bbab57d041c9a75bacd72fbbf8524728;;;;https://github.com/aio-libs/aiohttp-session/pull/331;https://github.com/aio-libs/aiohttp-session/issues/325;
L;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-72696;ansible;[,2.5.14),[2.6.0, 2.6.11),[2.7.0, 2.7.5);CVE-2018-16876;;https://github.com/ansible/ansible/pull/49569/commits/4c6d714aefb05366cb329e139214c89ebb364899;;;;https://github.com/ansible/ansible/pull/49569;;
M;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-URLLIB3-72681;urllib3;[,1.23);CVE-2018-20060;;;;;;https://github.com/urllib3/urllib3/pull/1346;https://github.com/urllib3/urllib3/issues/1316;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-72650;ansible;[,2.5.13),[2.6.0, 2.6.10),[2.7.0, 2.7.4),[2.7.5,2.8.1);CVE-2018-16859;;https://github.com/ansible/ansible/commit/8c1f701e6e9df29fe991f98265e2dd76acca4b8c;;;;https://github.com/ansible/ansible/pull/49142;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-LXML-72651;lxml;[,4.2.5);CVE-2018-19787;;https://github.com/lxml/lxml/commit/6be1d081b49c97cfd7b3fbd934a193b668629109;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-NOTEBOOK-72620;notebook;[,5.7.2);CVE-2018-19352;;https://github.com/jupyter/notebook/commit/288b73e1edbf527740e273fcc69b889460871648;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-NOTEBOOK-72621;notebook;[,5.7.1);CVE-2018-19351;;https://github.com/jupyter/notebook/commit/107a89fce5f413fb5728c1c5d2c7788e1fb17491;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-72562;django;[2.1.0, 2.1.2);CVE-2018-16984;;https://github.com/django/django/commit/f5335bc745d4f86d355b69549712885fd1634574;;;;https://github.com/django/django/pull/10449;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-MARSHMALLOW-72559;marshmallow;[,2.15.1),[3.0.0a1,3.0.0b9);CVE-2018-17175;;https://github.com/marshmallow-code/marshmallow/commit/98f2b4759c9a7c7ac5e790727d47f2b328520713;;;;;https://github.com/marshmallow-code/marshmallow/issues/772;
H;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-72546;ansible;[,2.7.1);CVE-2018-16837;;https://github.com/ansible/ansible/commit/a0aa53d1a1d6075a7ae98ace138712ee6cb45ae4;;;;https://github.com/ansible/ansible/pull/47436;;
M;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-SALT-72539;salt;[,2017.7.8),[2018.0, 2018.3.3);CVE-2018-15750;;;;;;;;
H;Arbitrary Command Execution;https://snyk.io/vuln/SNYK-PYTHON-SALT-72538;salt;[,2017.7.8),[2018.0.0, 2018.3.3);CVE-2018-15751;;;;;;;;
H;Malicious Package;https://snyk.io/vuln/SNYK-PYTHON-COLOURAMA-72537;colourama;[0,];;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-CHANNELS-73623;channels;[,2.1.7);;;https://github.com/django/channels/commit/a1ecd5ee72a538f19bdd9e8f6bb91bb8aabba5d9;;;;;https://github.com/django/channels/issues/1170;
H;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-REQUESTS-72435;requests;[,2.20);CVE-2018-18074;;https://github.com/requests/requests/commit/c45d7c49ea75133e52ab22a8e9e13173938e36ff;;;;https://github.com/requests/requests/pull/4718;https://github.com/requests/requests/issues/4716;
M;Insecure Defaults;https://snyk.io/vuln/SNYK-PYTHON-DJANGOSTORAGES-72415;django-storages;[,1.7);;;https://github.com/jschneier/django-storages/commit/6ee6a739752923c60eaa1e82262c1d07208ec7f6;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-FLASKADMIN-72414;flask-admin;[,1.5.3);CVE-2018-16516;;https://github.com/flask-admin/flask-admin/pull/1699/commits/75e51ebca2c4ef236854cfe88a237177813d39c1;;;;https://github.com/flask-admin/flask-admin/pull/1699;;
H;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-DJANGOREGISTRATION-72413;django-registration;[,1.7);;;https://github.com/macropin/django-registration/commit/3a2e0182ff92cc8ce39a932e463cbac37e485afa;;;;https://github.com/macropin/django-registration/pull/268;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-MAYANEDMS-72285;mayan-edms;[,3.0.2);CVE-2018-16406;;;;;;;https://gitlab.com/mayan-edms/mayan-edms/issues/495;
M;Arbitrary Code Injection;https://snyk.io/vuln/SNYK-PYTHON-DJANGOCA-72284;django-ca;[,1.9.0);;;https://github.com/mathiasertl/django-ca/commit/d19009faecbad3f8a95f8a66a8fe3cfce14d14ce;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-FLASKADMIN-72276;flask-admin;[,1.5.2);;;https://github.com/flask-admin/flask-admin/commit/0dc5a48fd0a4fdd28172e0bc508373ddb58fc50b;https://github.com/flask-admin/flask-admin/releases/tag/v1.5.2;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-MAYANEDMS-72287;mayan-edms;[,3.0.2);CVE-2018-16405;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-MAYANEDMS-72283;mayan-edms;[,3.0.3);CVE-2018-16407;;;;;;;;
H;Arbitrary File Overwrite;https://snyk.io/vuln/SNYK-PYTHON-PYRO-72279;pyro;[,3.15);CVE-2011-2765;;https://github.com/irmen/Pyro3/commit/554e095a62c4412c91f981e72fd34a936ac2bf1e;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2011-2765
H;Improper Input Validation;https://snyk.io/vuln/SNYK-PYTHON-FLASK-42185;flask;[,0.12.3);CVE-2018-1000656;;;;https://github.com/pallets/flask/releases/tag/0.12.3;;https://github.com/pallets/flask/pull/2691;;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PYCRYPTODOME-42184;pycryptodome;[,3.6.6);CVE-2018-15560;;;;;;;https://github.com/Legrandin/pycryptodome/issues/198;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-WEBSOCKETS-42181;websockets;[,5.0);CVE-2018-1000518;;https://github.com/aaugustin/websockets/commit/b6a25ceb3555d0ba69e5961b8d7616e4c1aecb2b;;;;https://github.com/aaugustin/websockets/pull/407;;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-TORNADO-40792;tornado;[,5.1.0);CVE-2018-1000518;;;;;;https://github.com/tornadoweb/tornado/pull/2391;;
H;DNS Rebinding;https://snyk.io/vuln/SNYK-PYTHON-MITMPROXY-42179;mitmproxy;[,4.0.4);CVE-2018-14505;;;https://github.com/mitmproxy/mitmproxy/releases/tag/v4.0.4;;;https://github.com/mitmproxy/mitmproxy/pull/3243;https://github.com/mitmproxy/mitmproxy/issues/3234;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-APACHEAIRFLOW-42180;apache-airflow;[,1.9.0);CVE-2017-12614;;;;;;;;
M;Open Redirect;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-42178;django;[,1.11.15),[2.0.0,2.0.8);CVE-2018-14574;;;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-PYRO4-42168;pyro4;[,4.72);;;;https://github.com/irmen/Pyro4/releases;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-LUIGI-42176;luigi;[,2.7.5);;;https://github.com/spotify/luigi/commit/695079822e6329614d16595c626f466c75446b70;;;;https://github.com/spotify/luigi/pull/2391;;
M;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-HOMEASSISTANT-42167;homeassistant;[0.56,0.73.2);;;https://github.com/home-assistant/home-assistant/commit/0f12b37977766647dcc34a0189b37c7379b5f665;https://github.com/home-assistant/home-assistant/releases;;;;;
H;Arbitrary Code Injection;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-42165;ansible;[,2.3.1.0);CVE-2017-7481;;https://github.com/ansible/ansible/commit/ed56f51f185a1ffd7ea57130d260098686fcc7c2;;;;;;
H;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-CRYPTOGRAPHY-42164;cryptography;[1.9.0,2.3);CVE-2018-10903;;https://github.com/pyca/cryptography/pull/4342/commits/688e0f673bfbf43fa898994326c6877f00ab19ef;;;;;;
M;Regular Expression Denial of Service (ReDoS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-42162;django;[,1.0.4),[1.1,1.1.1);CVE-2009-3695;;;;;;;;
M;Session Fixation;https://snyk.io/vuln/SNYK-PYTHON-AIOHTTPSESSION-42161;aiohttp-session;[,2.4.0);CVE-2018-1000519;;https://github.com/aio-libs/aiohttp-session/commit/6b7864004d3442dbcfaf8687f63262c1c629f569;;;;https://github.com/aio-libs/aiohttp-session/pull/273;https://github.com/aio-libs/aiohttp-session/issues/272;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-PYYAML-42159;pyyaml;[,4.2b1);CVE-2017-18342;;https://github.com/yaml/pyyaml/commit/bbcf95fa051fdba9bbf879332e2f7999b195cf95;;;;https://github.com/yaml/pyyaml/pull/74;;
L;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-42158;django;[,0.91.1),[0.95,0.95.1),[0.96,0.96.1);CVE-2007-5712;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2007-5712
H;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-CHERRYPY-42157;cherrypy;[,3.0.2);CVE-2008-0252;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2008-0252
H;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-42156;ansible;[,2.5.5);CVE-2018-10855;;https://github.com/ansible/ansible/pull/41414/files;;;;;;
M;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-PYFTPDLIB-42147;pyftpdlib;[,0.2.0);CVE-2007-6736;;;;;;;https://github.com/giampaolo/pyftpdlib/issues/9;https://nvd.nist.gov/vuln/detail/CVE-2007-6736
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PYFTPDLIB-42146;pyftpdlib;[,0.5.2);CVE-2009-5013;;;;;;;https://github.com/giampaolo/pyftpdlib/issues/119;https://nvd.nist.gov/vuln/detail/CVE-2009-5013
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PYFTPDLIB-42145;pyftpdlib;[,0.2.0);CVE-2007-6740;;;;;;;https://github.com/giampaolo/pyftpdlib/issues/25;https://nvd.nist.gov/vuln/detail/CVE-2007-6740
M;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-PYFTPDLIB-42144;pyftpdlib;[,0.5.2);CVE-2009-5012;;;;;;;https://github.com/giampaolo/pyftpdlib/issues/114;https://nvd.nist.gov/vuln/detail/CVE-2009-5012
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PYFTPDLIB-42143;pyftpdlib;[,0.5.0);CVE-2008-7264;;;;;;;https://github.com/giampaolo/pyftpdlib/issues/71;https://nvd.nist.gov/vuln/detail/CVE-2008-7264
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PYFTPDLIB-42142;pyftpdlib;[,0.5.2);CVE-2010-3494;;;;;;;https://github.com/giampaolo/pyftpdlib/issues/104;https://nvd.nist.gov/vuln/detail/CVE-2010-3494
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PYFTPDLIB-42141;pyftpdlib;[,0.5.1);CVE-2009-5010;;;;;;;https://github.com/giampaolo/pyftpdlib/issues/91;
M;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-PYFTPDLIB-42140;pyftpdlib;[,0.2.0);CVE-2007-6741;;;;;;;https://github.com/giampaolo/pyftpdlib/issues/11;https://nvd.nist.gov/vuln/detail/CVE-2007-6741
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PYFTPDLIB-42139;pyftpdlib;[,0.5.2);CVE-2009-5011;;;;;;;https://github.com/giampaolo/pyftpdlib/issues/100;https://nvd.nist.gov/vuln/detail/CVE-2009-5011
H;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-PYFTPDLIB-42138;pyftpdlib;[,0.5.0);CVE-2008-7263;;;;;;;https://github.com/giampaolo/pyftpdlib/issues/73;https://nvd.nist.gov/vuln/detail/CVE-2008-7263
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PYFTPDLIB-42137;pyftpdlib;[,0.2.0);CVE-2007-6739;;;;;;;https://github.com/giampaolo/pyftpdlib/issues/3;https://nvd.nist.gov/vuln/detail/CVE-2007-6739
M;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-PYFTPDLIB-42136;pyftpdlib;[,0.3.0);CVE-2008-7262;;;;;;;https://github.com/giampaolo/pyftpdlib/issues/55;https://nvd.nist.gov/vuln/detail/CVE-2008-7262
H;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-PYFTPDLIB-42135;pyftpdlib;[,0.2.0);CVE-2007-6737;;;;;;;https://github.com/giampaolo/pyftpdlib/issues/20;https://nvd.nist.gov/vuln/detail/CVE-2007-6737
H;Arbitrary YAML Code Execution;https://snyk.io/vuln/SNYK-PYTHON-SALT-42131;salt;[,0.17.1);CVE-2013-4438;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2013-4438
H;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-SALT-42129;salt;[2015.5.0,2015.5.6),[2015.8.0,2015.8.1);CVE-2015-6941;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2015-6941
H;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-SALT-42128;salt;[,2016.11.7),[2017.7.0,2017.7.1);CVE-2017-12791;;;;;;https://github.com/saltstack/salt/pull/42944;;https://nvd.nist.gov/vuln/detail/CVE-2017-12791
H;Credential Exposure;https://snyk.io/vuln/SNYK-PYTHON-SALT-42127;salt;[,2016.11.4);CVE-2017-8109;;https://github.com/saltstack/salt/pull/40609/commits/6e34c2b5e5e849302af7ccd00509929c3809c658;;;;https://github.com/saltstack/salt/pull/40609;https://github.com/saltstack/salt/issues/40075;https://nvd.nist.gov/vuln/detail/CVE-2017-8109
H;Privilege Escalation;https://snyk.io/vuln/SNYK-PYTHON-SALT-42126;salt;[,0.17.1);CVE-2013-6617;;;;;;;;
M;Client Impersonation;https://snyk.io/vuln/SNYK-PYTHON-SALT-42125;salt;[0.15,0.17.1);CVE-2013-4439;;;;;;https://github.com/saltstack/salt/pull/7356;;
M;Arbitrary Routine Execution;https://snyk.io/vuln/SNYK-PYTHON-SALT-42124;salt;[,0.17.1);CVE-2013-4435;;;;;;;;
M;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-SALT-42123;salt;[,2015.5.10),[2015.8.0,2015.8.8);CVE-2016-3176;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2016-3176
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-PASTE-42121;paste;[,1.7.4);CVE-2010-2477;;;;;;;;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-CFSCRAPE-42116;cfscrape;[1.6.6,1.8.0);CVE-2017-7235;;;;;;;https://github.com/Anorov/cloudflare-scrape/issues/97;
